"reporterCode","flowCode","partnerCode","cmdCode","CIFValue","FOBValue","primaryValue","geoAreaDescription","regional.grouping","cmdCodeDescription.x","flowCode2","cmd2Code","cmd2CodeDescription"
360,"M",702,300120,199,NA,199,"Singapore","Asia","Glands and other organs; extracts of glands or other organs or of their secretions, for organo-therapeutic uses","Import",30,"Pharmaceutical products"
360,"M",702,300212,3026,NA,3026,"Singapore","Asia","Blood, human or animal, antisera, other blood fractions and immunological products; antisera and other blood fractions","Import",30,"Pharmaceutical products"
360,"M",702,300215,1930,NA,1930,"Singapore","Asia","Blood, human or animal, antisera, other blood fractions and immunological products; immunological products, put up in measured doses or in forms or packings for retail sale","Import",30,"Pharmaceutical products"
360,"M",702,300420,388138,NA,388138,"Singapore","Asia","Medicaments; containing antibiotics (other than penicillins, streptomycins or their derivatives), for therapeutic or prophylactic uses, packaged for retail sale","Import",30,"Pharmaceutical products"
360,"M",702,300640,3454422,NA,3454422,"Singapore","Asia","Pharmaceutical goods; dental cements and other dental fillings, bone reconstruction cements","Import",30,"Pharmaceutical products"
360,"M",702,300670,96,NA,96,"Singapore","Asia","Pharmaceutical goods; Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments","Import",30,"Pharmaceutical products"
360,"M",702,320411,55561,NA,55561,"Singapore","Asia","Dyes; disperse dyes and preparations based thereon","Import",32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"
360,"M",702,320611,678386,NA,678386,"Singapore","Asia","Colouring matter; pigments and preparations based on titanium dioxide, containing 80% or more by weight of titanium dioxide calculated on the dry matter","Import",32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"
360,"M",702,320641,586,NA,586,"Singapore","Asia","Colouring matter; ultramarine and preparations based thereon","Import",32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"
360,"M",702,330130,4492,NA,4492,"Singapore","Asia","Resinoids","Import",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
360,"M",702,330210,76107127,NA,76107127,"Singapore","Asia","Odoriferous substances and mixtures; of a kind used in the food or drink industries","Import",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
360,"M",699,853223,26909,NA,26909,"India","Asia","Electrical capacitors; fixed, ceramic dielectric, single layer","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,853510,1279,NA,1279,"India","Asia","Electrical apparatus; fuses, for a voltage exceeding 1000 volts","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,853530,96086,NA,96086,"India","Asia","Electrical apparatus; isolating and make-and-break switches, for a voltage exceeding 1000 volts","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,853922,376156,NA,376156,"India","Asia","Lamps; filament, (excluding ultra-violet or infra-red), of a power not exceeding 200W and for a voltage exceeding 100 volts, other than tungsten halogen","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,854190,103,NA,103,"India","Asia","Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,854232,181454,NA,181454,"India","Asia","Electronic integrated circuits; memories","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,854290,156676,NA,156676,"India","Asia","Parts of electronic integrated circuits","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,854520,51198,NA,51198,"India","Asia","Carbon brushes; with or without metal, used for electrical purposes","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,870830,12072575,NA,12072575,"India","Asia","Vehicle parts; brakes, servo-brakes and parts thereof","Import",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
360,"M",699,870870,6178031,NA,6178031,"India","Asia","Vehicle parts; road wheels and parts and accessories thereof","Import",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
360,"M",699,870892,30768349,NA,30768349,"India","Asia","Vehicle parts; silencers (mufflers) and exhaust pipes; parts thereof","Import",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
360,"M",699,871160,13370,NA,13370,"India","Asia","Motorcycles (including mopeds) and cycles; fitted with auxiliary motor, with electric motor for propulsion, with or without side-cars; side-cars","Import",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
360,"M",699,900290,542,NA,542,"India","Asia","Optical elements; n.e.c. in heading no. 9002 (e.g. prisms and mirrors), mounted, being parts or fittings for instruments or apparatus, of any material (excluding elements of glass not optically worked)","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,900319,780,NA,780,"India","Asia","Frames and mountings; for spectacles, goggles or the like, of materials other than plastics","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,900410,7361,NA,7361,"India","Asia","Sunglasses; corrective, protective or other","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,900699,85,NA,85,"India","Asia","Photographic flashlight apparatus; parts and accessories, for other than cameras","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,901390,2306,NA,2306,"India","Asia","Optical appliances and instruments; parts and accessories for articles of heading no. 9013","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,901720,106834,NA,106834,"India","Asia","Drawing, marking-out or mathematical calculating instruments","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,901790,211054,NA,211054,"India","Asia","Drawing, marking-out equipment and mathematical instruments; parts and accessories","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,901920,3198118,NA,3198118,"India","Asia","Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,902129,3146,NA,3146,"India","Asia","Dental fittings; other than artificial teeth","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,902290,332166,NA,332166,"India","Asia","Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,902490,65652,NA,65652,"India","Asia","Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,902789,449465,NA,449465,"India","Asia","Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, exposure meters","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,902810,287,NA,287,"India","Asia","Meters; gas, supply or production meters, including calibrating meters thereof","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,903084,23254,NA,23254,"India","Asia","Instruments and apparatus; n.e.c. in heading no. 9030, with a recording device","Import",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"M",699,910211,19423,NA,19423,"India","Asia","Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101) with mechanical display only","Import",91,"Clocks and watches and parts thereof"
360,"M",699,910519,376,NA,376,"India","Asia","Clocks; (excluding those with watch movements and instrument panel clocks), alarm clocks, other than electrically operated","Import",91,"Clocks and watches and parts thereof"
360,"M",699,910610,206,NA,206,"India","Asia","Time recording apparatus; time-registers, time recorders, with clock, watch movement or synchronous motor","Import",91,"Clocks and watches and parts thereof"
360,"M",699,911120,20,NA,20,"India","Asia","Watch cases; of base metal, whether or not gold-plated or silver-plated","Import",91,"Clocks and watches and parts thereof"
360,"M",699,920190,1430,NA,1430,"India","Asia","Musical instruments; harpsichords and other keyboard stringed instruments n.e.c. in heading no. 9201","Import",92,"Musical instruments; parts and accessories of such articles"
360,"M",699,920290,444,NA,444,"India","Asia","Musical instruments; string, played other than with a bow (e.g. guitars and harps)","Import",92,"Musical instruments; parts and accessories of such articles"
360,"M",699,920590,1258,NA,1258,"India","Asia","Musical instruments; wind, other than brass, (eg. clarinet, bagpipes, pipe organs), other than fairground organs and mechanical street organs","Import",92,"Musical instruments; parts and accessories of such articles"
360,"M",699,920999,650,NA,650,"India","Asia","Musical instruments; parts and accessories for musical instruments n.e.c. in heading no. 9209; metronomes, tuning forks and pitch pipes","Import",92,"Musical instruments; parts and accessories of such articles"
360,"M",699,940430,3106,NA,3106,"India","Asia","Sleeping bags","Import",94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
360,"M",699,940521,86,NA,86,"India","Asia","Luminaires and light fittings; electric, table, desk, bedside or floor-standing, for use solely with light-emitting diode (LED) light sources","Import",94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
360,"M",699,950420,1798,NA,1798,"India","Asia","Billiard articles and accessories of all kinds","Import",95,"Toys, games and sports requisites; parts and accessories thereof"
360,"M",699,960610,11009,NA,11009,"India","Asia","Press-fasteners, snap-fasteners, press-studs and parts therefor","Import",96,"Miscellaneous manufactured articles"
360,"M",699,960629,20264,NA,20264,"India","Asia","Buttons; of other than base metal or plastics, not covered with textile material","Import",96,"Miscellaneous manufactured articles"
360,"M",699,960899,361702,NA,361702,"India","Asia","Pens and pencils; duplicating stylos, pen-holders, pencil-holders, and similar holders, parts of the articles of heading 9608, including caps and clips","Import",96,"Miscellaneous manufactured articles"
360,"M",699,970290,651,NA,651,"India","Asia","Engravings, prints and lithographs; original of an age not exceeding 100 years","Import",97,"Works of art; collectors' pieces and antiques"
360,"M",699,970390,16688,NA,16688,"India","Asia","Sculptures and statuary; original, in any material, of an age not exceeding 100 years","Import",97,"Works of art; collectors' pieces and antiques"
360,"M",702,40120,1040,NA,1040,"Singapore","Asia","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Import",4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
360,"M",702,41090,2979,NA,2979,"Singapore","Asia","Animal products; edible products of animal origin, not elsewhere specified or included, other than insects","Import",4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
360,"M",702,70110,272,NA,272,"Singapore","Asia","Vegetables; seed potatoes, fresh or chilled","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",702,80232,394,NA,394,"Singapore","Asia","Nuts, edible; walnuts, fresh or dried, shelled","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",702,80251,21,NA,21,"Singapore","Asia","Nuts, edible; pistachios, fresh or dried, in shell","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",702,81310,30,NA,30,"Singapore","Asia","Fruit, edible; apricots, dried","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",702,81340,38324,NA,38324,"Singapore","Asia","Fruit, edible; fruit n.e.c. in heading no. 0812, dried","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",702,90421,283,NA,283,"Singapore","Asia","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import",9,"Coffee, tea, mate and spices"
360,"M",702,100890,4297,NA,4297,"Singapore","Asia","Cereals; n.e.c. in chapter 10","Import",10,"Cereals"
360,"M",702,110520,37,NA,37,"Singapore","Asia","Flakes, granules and pellets; of potatoes","Import",11,"Products of the milling industry; malt, starches, inulin, wheat gluten"
360,"M",702,121490,83990,NA,83990,"Singapore","Asia","Forage products including swedes, mangolds, fodder roots, hay, sainfoin, clover, forage kale, lupines, vetches etc., pelletised or otherwise","Import",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
360,"M",702,130190,33743,NA,33743,"Singapore","Asia","Natural gums, resins, gum-resins and oleoresins, n.e.c. in heading no. 1301","Import",13,"Lac; gums, resins and other vegetable saps and extracts"
360,"M",702,150790,1755472,NA,1755472,"Singapore","Asia","Vegetable oils; soya-bean oil and its fractions, other than crude, whether or not refined, but not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",702,150890,4301,NA,4301,"Singapore","Asia","Vegetable oils; ground-nut oil and its fractions, other than crude, whether or not refined, but not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",702,150930,10195,NA,10195,"Singapore","Asia","Vegetable oils; olive oil and its fractions, virgin olive oil, whether or not refined, but not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",702,151321,703,NA,703,"Singapore","Asia","Vegetable oils; palm kernel or babassu oil and their fractions, crude, not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",699,820780,68854,NA,68854,"India","Asia","Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for turning","Import",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"M",699,820810,96622,NA,96622,"India","Asia","Tools; knives and cutting blades, for machines or for mechanical appliances, for metal working","Import",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"M",699,820840,6211,NA,6211,"India","Asia","Tools; knives and cutting blades, for agricultural, horticultural or forestry machines or mechanical appliances","Import",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"M",699,821410,1166,NA,1166,"India","Asia","Cutlery; paper knives, letter openers, erasing knives, pencil sharpeners and blades therefore","Import",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"M",699,830210,349972,NA,349972,"India","Asia","Hinges; suitable for furniture, doors, staircases, windows, blinds, coachwork, saddlery, trunks, chests, caskets or the like, of base metal","Import",83,"Metal; miscellaneous products of base metal"
360,"M",699,830241,224110,NA,224110,"India","Asia","Mountings, fittings and similar articles; of base metal, suitable for buildings","Import",83,"Metal; miscellaneous products of base metal"
360,"M",699,830250,364673,NA,364673,"India","Asia","Hat-racks, hat-pegs, brackets and similar fixtures, of base metal","Import",83,"Metal; miscellaneous products of base metal"
360,"M",699,830630,8518,NA,8518,"India","Asia","Photograph, picture or similar frames, mirrors; of base metal","Import",83,"Metal; miscellaneous products of base metal"
360,"M",699,830790,4956,NA,4956,"India","Asia","Tubing; flexible, with or without fittings of base metal, other than those of iron or steel","Import",83,"Metal; miscellaneous products of base metal"
360,"M",699,830820,352,NA,352,"India","Asia","Rivets; tubular or bifurcated, of base metal","Import",83,"Metal; miscellaneous products of base metal"
360,"M",699,840219,379524,NA,379524,"India","Asia","Boilers; vapour generating boilers, including hybrid boilers n.e.c. in heading no. 8402","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,840690,979057,NA,979057,"India","Asia","Turbines; parts of steam and other vapour turbines","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,841012,2327953,NA,2327953,"India","Asia","Turbines; hydraulic turbines and water wheels, of a power exceeding 1000kW but not exceeding 10000kW","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,841320,23235,NA,23235,"India","Asia","Pumps; hand, fitted or designed to be fitted with a measuring device, for liquids, other than those of item no. 8413.11 or 8413.19","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,841350,702220,NA,702220,"India","Asia","Pumps; reciprocating positive displacement pumps, n.e.c. in heading no. 8413, for liquids","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,841490,13180302,NA,13180302,"India","Asia","Pumps and compressors; parts, of air or vacuum pumps, air or other gas compressors and fans, ventilating or recycling hoods incorporating a fan","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,841520,52076,NA,52076,"India","Asia","Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, of a kind used for persons, in motor vehicles","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,841869,217011,NA,217011,"India","Asia","Refrigerating or freezing equipment; n.e.c. in heading no. 8418","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,841960,962747,NA,962747,"India","Asia","Machinery; for liquefying air or gas, not used for domestic purposes","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,841990,2375790,NA,2375790,"India","Asia","Machinery, plant and laboratory equipment; parts of equipment for treating materials by a process involving a change of temperature","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,842091,5367,NA,5367,"India","Asia","Machines; parts, cylinders for calendering or other rolling machines, for other than metal or glass","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,842199,3593773,NA,3593773,"India","Asia","Machinery; parts for filtering or purifying liquids or gases","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,842219,1,NA,1,"India","Asia","Dish washing machines; of other than household type","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,842240,4662918,NA,4662918,"India","Asia","Machinery; for packing or wrapping","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,842489,227599,NA,227599,"India","Asia","Mechanical appliances; for projecting, dispersing or spraying liquids or powders, for other than agricultural or horticultural use, whether or not hand-operated","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,842511,15826,NA,15826,"India","Asia","Pulley tackle and hoists; powered by an electric motor (excluding skip hoists or hoists of a kind used for raising vehicles)","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,842790,2636110,NA,2636110,"India","Asia","Fork-lift and other works trucks; fitted with lifting or handling equipment, not self-propelled","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,842820,1926179,NA,1926179,"India","Asia","Elevators and conveyors; pneumatic","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,842940,10705195,NA,10705195,"India","Asia","Tamping machines and road rollers; self-propelled","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,842959,9934788,NA,9934788,"India","Asia","Mechanical shovels, excavators and shovel loaders; n.e.c. in item no. 8429.50","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,843229,158103,NA,158103,"India","Asia","Harrows; (excluding disc), scarifiers, cultivators, weeders and hoes","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,843830,415786,NA,415786,"India","Asia","Machinery; industrial, for sugar manufacture","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,843860,2819989,NA,2819989,"India","Asia","Machinery; industrial, for the preparation of fruits, nuts or vegetables","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,844180,38205,NA,38205,"India","Asia","Machinery; n.e.c. in heading no. 8441, for making up paper pulp, paper or paperboard","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,844230,5869,NA,5869,"India","Asia","Machinery, apparatus and equipment (excluding machines of heading no. 8456 to 8465) for preparing or making printing components","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,844511,1367118,NA,1367118,"India","Asia","Textile machinery; carding machines for preparing textile fibres","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,844790,28,NA,28,"India","Asia","Machines; for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,844819,760711,NA,760711,"India","Asia","Machinery, auxiliary; for machines of heading no. 8444, 8445, 8446 or 8447, n.e.c. in item no. 8448.11","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,845090,1999297,NA,1999297,"India","Asia","Washing machines; parts for household or laundry-type","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,845140,245695,NA,245695,"India","Asia","Machines; for washing, bleaching or dyeing","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,845390,10908,NA,10908,"India","Asia","Machinery; parts of those for preparing, tanning or working hides, skins or leather, for making or repairing footwear or other articles of hides, skin or leather, other than sewing machines","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,845420,15383,NA,15383,"India","Asia","Ingot moulds and ladles; of a kind used in metallurgy or in metal foundries","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,845819,30296,NA,30296,"India","Asia","Lathes; for removing metal, horizontal, other than numerically controlled","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,846031,225000,NA,225000,"India","Asia","Machine-tools; sharpening (tool or cutter grinding) machines, numerically controlled","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,846330,14070,NA,14070,"India","Asia","Machine-tools; machines for working wire, without removing material","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,846410,5301,NA,5301,"India","Asia","Machine-tools; sawing machines, for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,846694,32568,NA,32568,"India","Asia","Machine-tools; parts and accessories, for the machines of heading no. 8462 or 8463, n.e.c. in heading no. 8466","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,846719,209743,NA,209743,"India","Asia","Tools; for working in the hand, pneumatic, other than rotary type","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,847090,126,NA,126,"India","Asia","Machines incorporating a calculating device; n.e.c. in heading no. 8470","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,847141,23459,NA,23459,"India","Asia","Automatic data processing machines; comprising in the same housing at least a central processing unit and an input and output unit, whether or not combined, n.e.c. in item no. 8471.30","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,847330,74459,NA,74459,"India","Asia","Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,847431,2552,NA,2552,"India","Asia","Machines; concrete or mortar mixers","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,847710,237,NA,237,"India","Asia","Machinery; injection-moulding machines, for working rubber or plastics or for the manufacture of products from these materials","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,847740,9127,NA,9127,"India","Asia","Machinery; vacuum moulding machines and other thermoforming machines, for working rubber or plastics or for the manufacture of products from these materials","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,847981,141485,NA,141485,"India","Asia","Machines and mechanical appliances; for treating metal, including electric wire coil-winders","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,847989,10462945,NA,10462945,"India","Asia","Machines and mechanical appliances; having individual functions, n.e.c. or included in this chapter","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,848180,34218039,NA,34218039,"India","Asia","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,848210,9412795,NA,9412795,"India","Asia","Ball bearings","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,848240,188380,NA,188380,"India","Asia","Bearings; needle roller bearings, including cage and needle roller assemblies","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,848410,2214416,NA,2214416,"India","Asia","Gaskets and similar joints; of metal sheeting combined with other material or two or more layers of metal","Import",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"M",699,850151,64473,NA,64473,"India","Asia","Electric motors; AC motors, multi-phase, of an output not exceeding 750W","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,850240,2514,NA,2514,"India","Asia","Electric rotary converters","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,850422,650893,NA,650893,"India","Asia","Electrical transformers; liquid dielectric, having a power handling capacity exceeding 650kVA but not exceeding 10,000kVA","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,850680,1199,NA,1199,"India","Asia","Cells and batteries; primary, (other than manganese dioxide, mercuric oxide, silver oxide, lithium or air-zinc)","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,850870,1929,NA,1929,"India","Asia","Parts of vacuum cleaners","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,850980,1054,NA,1054,"India","Asia","Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08, n.e.c. in heading no. 8509","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,851010,1161,NA,1161,"India","Asia","Shavers; with self-contained electric motor","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"M",699,851290,1246081,NA,1246081,"India","Asia","Lighting or signalling equipment; electrical, (excluding articles of heading no. 8539), windscreen wipers, defrosters and demisters; parts, of those kinds used for cycles or motor vehicles","Import",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
