"reporterCode","flowCode","partnerCode","cmdCode","CIFValue","FOBValue","primaryValue","geoAreaDescription","regional.grouping","cmdCodeDescription.x","flowCode2","cmd2Code","cmd2CodeDescription"
360,"X",792,460199,NA,3941.41,3941.41,"Türkiye","Asia","Plaiting materials, plaits and similar products of plaiting materials; products of non-vegetable materials","Export",46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork"
360,"X",792,460212,NA,347806.48,347806.48,"Türkiye","Asia","Basketwork, wickerwork and other articles; of rattan, made directly to shape from plaiting materials or made up from goods of heading no. 4601","Export",46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork"
360,"X",792,480257,NA,1033246.3,1033246.3,"Türkiye","Asia","Uncoated paper and paperboard (not 4801 or 4803); printing, writing or graphic, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weight 40-150g/m2, n.e.c. in item no. 4802.55 or 4802.56","Export",48,"Paper and paperboard; articles of paper pulp, of paper or paperboard"
360,"X",792,481730,NA,320,320,"Türkiye","Asia","Paper and paperboard; boxes, pouches, wallets and writing compendiums containing an assortment of paper stationery","Export",48,"Paper and paperboard; articles of paper pulp, of paper or paperboard"
360,"X",792,482090,NA,290,290,"Türkiye","Asia","Paper or paperboard; stationery n.e.c. in heading no. 4820","Export",48,"Paper and paperboard; articles of paper pulp, of paper or paperboard"
360,"X",792,491110,NA,467.4,467.4,"Türkiye","Asia","Printed matter; trade advertising material, commercial catalogues and the like","Export",49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"
360,"X",792,520612,NA,27171.67,27171.67,"Türkiye","Asia","Cotton yarn; (not sewing thread), single, of uncombed fibres, less than 85% by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale","Export",52,"Cotton"
360,"X",792,520852,NA,328,328,"Türkiye","Asia","Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2","Export",52,"Cotton"
360,"X",792,521011,NA,1503217.02,1503217.02,"Türkiye","Asia","Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, plain weave, weighing 200g/m2 or less","Export",52,"Cotton"
360,"X",792,540245,NA,736082.94,736082.94,"Türkiye","Asia","Yarn, synthetic; filament, monofilament (less than 67 decitex), of nylon or other polymides (not high tenacity or textured), single, untwisted or twisted 50 turns or less per metre, not for retail sale, not sewing thread","Export",54,"Man-made filaments; strip and the like of man-made textile materials"
360,"X",792,540248,NA,7890.47,7890.47,"Türkiye","Asia","Yarn, synthetic; filament, monofilament (less than 67 decitex), of polypropylene (not high tenacity or textured), single, untwisted or twisted 50 turns or less per metre, not for retail sale, not sewing thread","Export",54,"Man-made filaments; strip and the like of man-made textile materials"
360,"X",792,540490,NA,61227.18,61227.18,"Türkiye","Asia","Filament, synthetic; strip and the like (e.g.. artificial straw), of synthetic textile materials of an apparent width not exceeding 5mm","Export",54,"Man-made filaments; strip and the like of man-made textile materials"
360,"X",792,540752,NA,1700944.61,1700944.61,"Türkiye","Asia","Fabrics, woven; containing 85% or more by weight of textured polyester filaments, dyed","Export",54,"Man-made filaments; strip and the like of man-made textile materials"
360,"X",792,540761,NA,1150081.23,1150081.23,"Türkiye","Asia","Fabrics, woven; containing 85% or more by weight of non-textured polyester filaments","Export",54,"Man-made filaments; strip and the like of man-made textile materials"
360,"X",792,540772,NA,145145,145145,"Türkiye","Asia","Fabrics, woven; containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), dyed","Export",54,"Man-made filaments; strip and the like of man-made textile materials"
360,"X",792,550931,NA,182.35,182.35,"Türkiye","Asia","Yarn; (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic, not put up for retail sale","Export",55,"Man-made staple fibres"
360,"X",792,580639,NA,132.72,132.72,"Türkiye","Asia","Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of textile materials n.e.c. in item no. 5806.3 (excluding goods of heading no. 5807)","Export",58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery"
360,"X",792,580710,NA,5.94,5.94,"Türkiye","Asia","Labels, badges and similar articles; woven, of textile materials, in the piece, in strips or cut to shape or size, not embroidered","Export",58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery"
360,"X",792,610120,NA,260815.76,260815.76,"Türkiye","Asia","Coats; men's or boys' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of cotton, knitted or crocheted (excluding those of heading no. 6103)","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",792,610349,NA,5344.09,5344.09,"Türkiye","Asia","Trousers, bib and brace overalls, breeches and shorts; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",792,610419,NA,49625.23,49625.23,"Türkiye","Asia","Suits; women's or girls', of textile materials (other than synthetic fibres), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",792,610469,NA,1626.03,1626.03,"Türkiye","Asia","Trousers, bib and brace overalls, breeches and shorts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",792,610520,NA,46628.37,46628.37,"Türkiye","Asia","Shirts; men's or boys', of man-made fibres, knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,460199,NA,15859.159,15859.159,"United Arab Emirates","Asia","Plaiting materials, plaits and similar products of plaiting materials; products of non-vegetable materials","Export",46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork"
360,"X",784,460212,NA,424707.082,424707.082,"United Arab Emirates","Asia","Basketwork, wickerwork and other articles; of rattan, made directly to shape from plaiting materials or made up from goods of heading no. 4601","Export",46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork"
360,"X",784,480254,NA,17434.65,17434.65,"United Arab Emirates","Asia","Uncoated paper and paperboard (not 4801 or 4803); printing, writing or graphic, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weighing less than 40g/m2, in rolls or sheets","Export",48,"Paper and paperboard; articles of paper pulp, of paper or paperboard"
360,"X",784,480257,NA,50271629.771,50271629.771,"United Arab Emirates","Asia","Uncoated paper and paperboard (not 4801 or 4803); printing, writing or graphic, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weight 40-150g/m2, n.e.c. in item no. 4802.55 or 4802.56","Export",48,"Paper and paperboard; articles of paper pulp, of paper or paperboard"
360,"X",784,480810,NA,33,33,"United Arab Emirates","Asia","Paper and paperboard; corrugated, whether or not perforated, in rolls or sheets, other than paper of heading 4803","Export",48,"Paper and paperboard; articles of paper pulp, of paper or paperboard"
360,"X",784,481730,NA,380,380,"United Arab Emirates","Asia","Paper and paperboard; boxes, pouches, wallets and writing compendiums containing an assortment of paper stationery","Export",48,"Paper and paperboard; articles of paper pulp, of paper or paperboard"
360,"X",784,481820,NA,92136.8,92136.8,"United Arab Emirates","Asia","Paper articles; handkerchiefs, cleansing or facial tissues and towels","Export",48,"Paper and paperboard; articles of paper pulp, of paper or paperboard"
360,"X",784,482090,NA,3115.918,3115.918,"United Arab Emirates","Asia","Paper or paperboard; stationery n.e.c. in heading no. 4820","Export",48,"Paper and paperboard; articles of paper pulp, of paper or paperboard"
360,"X",784,482190,NA,6371.36,6371.36,"United Arab Emirates","Asia","Paper and paperboard; labels of all kinds, unprinted","Export",48,"Paper and paperboard; articles of paper pulp, of paper or paperboard"
360,"X",784,490520,NA,266,266,"United Arab Emirates","Asia","Maps and hydrographic or similar charts; printed in book form, including atlases, topographical plans and similar","Export",49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"
360,"X",784,491110,NA,76.57,76.57,"United Arab Emirates","Asia","Printed matter; trade advertising material, commercial catalogues and the like","Export",49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"
360,"X",784,520612,NA,31179.58,31179.58,"United Arab Emirates","Asia","Cotton yarn; (not sewing thread), single, of uncombed fibres, less than 85% by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale","Export",52,"Cotton"
360,"X",784,520852,NA,73528,73528,"United Arab Emirates","Asia","Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2","Export",52,"Cotton"
360,"X",784,521142,NA,9756,9756,"United Arab Emirates","Asia","Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, of yarns of different colours, denim","Export",52,"Cotton"
360,"X",784,540490,NA,44018.88,44018.88,"United Arab Emirates","Asia","Filament, synthetic; strip and the like (e.g.. artificial straw), of synthetic textile materials of an apparent width not exceeding 5mm","Export",54,"Man-made filaments; strip and the like of man-made textile materials"
360,"X",784,540752,NA,29924891.684,29924891.684,"United Arab Emirates","Asia","Fabrics, woven; containing 85% or more by weight of textured polyester filaments, dyed","Export",54,"Man-made filaments; strip and the like of man-made textile materials"
360,"X",784,540761,NA,57681881.63,57681881.63,"United Arab Emirates","Asia","Fabrics, woven; containing 85% or more by weight of non-textured polyester filaments","Export",54,"Man-made filaments; strip and the like of man-made textile materials"
360,"X",784,540772,NA,2764945.131,2764945.131,"United Arab Emirates","Asia","Fabrics, woven; containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), dyed","Export",54,"Man-made filaments; strip and the like of man-made textile materials"
360,"X",784,550942,NA,34904.91,34904.91,"United Arab Emirates","Asia","Yarn; (not sewing thread), multiple (folded) or cabled yarn, containing 85% or more by weight of synthetic staple fibres, n.e.c. in heading no. 5509, not put up for retail sale","Export",55,"Man-made staple fibres"
360,"X",784,560313,NA,124653.23,124653.23,"United Arab Emirates","Asia","Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2)","Export",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
360,"X",784,570310,NA,6.5,6.5,"United Arab Emirates","Asia","Carpets and other textile floor coverings (including turf); tufted, of wool or fine animal hair, whether or not made up","Export",57,"Carpets and other textile floor coverings"
360,"X",784,570331,NA,487.2,487.2,"United Arab Emirates","Asia","Carpets and other textile floor coverings; tufted, of other man-made textile materials (other than polyamides), whether or not made up","Export",57,"Carpets and other textile floor coverings"
360,"X",784,610120,NA,632728.901,632728.901,"United Arab Emirates","Asia","Coats; men's or boys' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of cotton, knitted or crocheted (excluding those of heading no. 6103)","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,610349,NA,146547.56,146547.56,"United Arab Emirates","Asia","Trousers, bib and brace overalls, breeches and shorts; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,610419,NA,105919.784,105919.784,"United Arab Emirates","Asia","Suits; women's or girls', of textile materials (other than synthetic fibres), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,610429,NA,26764.5,26764.5,"United Arab Emirates","Asia","Ensembles; women's or girls', of textile materials (other than cotton or synthetic fibres), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,610469,NA,251104.3,251104.3,"United Arab Emirates","Asia","Trousers, bib and brace overalls, breeches and shorts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,610520,NA,262146.15,262146.15,"United Arab Emirates","Asia","Shirts; men's or boys', of man-made fibres, knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,610819,NA,76564.08,76564.08,"United Arab Emirates","Asia","Slips and petticoats; women's or girls', of textile materials (other than man-made fibres), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,610829,NA,2261913.54,2261913.54,"United Arab Emirates","Asia","Briefs and panties; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,611190,NA,170504.01,170504.01,"United Arab Emirates","Asia","Garments and clothing accessories; babies', of textile materials (other than cotton or synthetic fibres), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,611212,NA,637713.73,637713.73,"United Arab Emirates","Asia","Track suits; of synthetic fibres, knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,611510,NA,18,18,"United Arab Emirates","Asia","Graduated compression hosiery (for example, stockings for varicose veins), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,611529,NA,5049.75,5049.75,"United Arab Emirates","Asia","Hosiery; panty hose and tights (other than graduated compression hosiery), of textile materials (other than synthetic fibres), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,611595,NA,677962.64,677962.64,"United Arab Emirates","Asia","Hosiery and footwear; without applied soles, of cotton, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",784,620120,NA,248.68,248.68,"United Arab Emirates","Asia","Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",784,620190,NA,1021777.061,1021777.061,"United Arab Emirates","Asia","Coats; men's or boys', overcoats, rain-coats, car-coats, capes, cloaks and similar, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",784,620230,NA,174404.76,174404.76,"United Arab Emirates","Asia","Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks anoraks (including ski-jackets) and similar articles, of cotton, other than those of heading no. 6204 (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",784,620349,NA,80179.96,80179.96,"United Arab Emirates","Asia","Trousers, bib and brace overalls, breeches and shorts; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",784,620412,NA,177635.73,177635.73,"United Arab Emirates","Asia","Suits; women's or girls', of cotton (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",784,620452,NA,28572.981,28572.981,"United Arab Emirates","Asia","Skirts and divided skirts; women's or girls', of cotton (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",784,620469,NA,910754.11,910754.11,"United Arab Emirates","Asia","Trousers, bib and brace overalls, breeches and shorts; women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",784,620721,NA,6832.59,6832.59,"United Arab Emirates","Asia","Nightshirts and pyjamas; men's or boys', of cotton (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",784,620791,NA,2195.12,2195.12,"United Arab Emirates","Asia","Singlets and other vests, bathrobes, dressing gowns and similar articles; men's or boys', of cotton (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",784,620811,NA,89300.872,89300.872,"United Arab Emirates","Asia","Slips and petticoats; women's or girls', of man-made fibres (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",784,621050,NA,326796,326796,"United Arab Emirates","Asia","Garments; women's or girls', n.e.c. in item no. 6210.3, of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",784,621112,NA,99602.185,99602.185,"United Arab Emirates","Asia","Swimwear; women's or girls', (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",784,621410,NA,40982.96,40982.96,"United Arab Emirates","Asia","Shawls, scarves, mufflers, mantillas, veils and the like; of silk or silk waste (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",784,630222,NA,832.8,832.8,"United Arab Emirates","Asia","Bed linen; of man-made fibres, printed, not knitted or crocheted","Export",63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"
360,"X",784,630232,NA,1770,1770,"United Arab Emirates","Asia","Bed linen; of man-made fibres (not printed, knitted or crocheted)","Export",63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"
360,"X",784,630491,NA,320,320,"United Arab Emirates","Asia","Furnishing articles; excluding those of heading no. 9404, n.e.c. in heading 6304, knitted or crocheted","Export",63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"
360,"X",784,640220,NA,15926.58,15926.58,"United Arab Emirates","Asia","Footwear; with outer soles and uppers of rubber or plastics, upper straps or thongs assembled to the sole by plugs","Export",64,"Footwear; gaiters and the like; parts of such articles"
360,"X",784,640690,NA,148.62,148.62,"United Arab Emirates","Asia","Footwear; parts, n.e.c. in heading 6406","Export",64,"Footwear; gaiters and the like; parts of such articles"
360,"X",784,660200,NA,19255,19255,"United Arab Emirates","Asia","Walking-sticks, seat-sticks, whips, riding-crops and the like","Export",66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof"
360,"X",784,680221,NA,18833.5,18833.5,"United Arab Emirates","Asia","Marble, travertine and alabaster; simply cut or sawn, with a flat or even surface","Export",68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
360,"X",784,680291,NA,10706.63,10706.63,"United Arab Emirates","Asia","Marble, travertine and alabaster; articles thereof, (other than simply cut or sawn, with a flat or even surface)","Export",68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
360,"X",784,681280,NA,16.67,16.67,"United Arab Emirates","Asia","Fabricated crocidolite (blue asbestos) fibres, mixtures with a basis of crocidolite (blue asbestos), articles of crocidolite (blue asbestos), whether or not reinforced, not goods of heading 6811 or 6813","Export",68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
360,"X",784,690911,NA,1421.258,1421.258,"United Arab Emirates","Asia","Ceramic wares; for laboratory, chemical or other technical uses, of porcelain or china","Export",69,"Ceramic products"
360,"X",784,691490,NA,14544.339,14544.339,"United Arab Emirates","Asia","Ceramic articles n.e.c. in chapter 69; other than of porcelain or china","Export",69,"Ceramic products"
360,"X",784,700600,NA,4324.78,4324.78,"United Arab Emirates","Asia","Glass of heading no. 7003, 7004 or 7005; bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials","Export",70,"Glass and glassware"
360,"X",784,700719,NA,493,493,"United Arab Emirates","Asia","Glass; safety glass, toughened (tempered), (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)","Export",70,"Glass and glassware"
360,"X",784,701328,NA,1652.13,1652.13,"United Arab Emirates","Asia","Stemware drinking glasses, other than of lead crystal or glass-ceramics","Export",70,"Glass and glassware"
360,"X",784,720421,NA,224235,224235,"United Arab Emirates","Asia","Ferrous waste and scrap; of stainless steel","Export",72,"Iron and steel"
360,"X",784,720836,NA,827659.6,827659.6,"United Arab Emirates","Asia","Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness exceeding 10mm","Export",72,"Iron and steel"
360,"X",784,730424,NA,15414049.72,15414049.72,"United Arab Emirates","Asia","Steel, stainless; seamless, casing and tubing, of a kind used in drilling for oil or gas","Export",73,"Iron or steel articles"
360,"X",784,730451,NA,2288.16,2288.16,"United Arab Emirates","Asia","Steel, alloy (not stainless steel); seamless, cold-drawn or cold-rolled (cold-reduced), tubes, pipes and hollow profiles of circular cross-section","Export",73,"Iron or steel articles"
360,"X",784,731819,NA,3920.3,3920.3,"United Arab Emirates","Asia","Iron or steel; threaded screws, bolts and nuts n.e.c. in item no. 7318.1","Export",73,"Iron or steel articles"
360,"X",784,732111,NA,294761.66,294761.66,"United Arab Emirates","Asia","Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel","Export",73,"Iron or steel articles"
360,"X",784,732190,NA,300,300,"United Arab Emirates","Asia","Domestic appliances; non-electric, parts thereof, of iron or steel","Export",73,"Iron or steel articles"
360,"X",784,732599,NA,5748.005,5748.005,"United Arab Emirates","Asia","Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron","Export",73,"Iron or steel articles"
360,"X",784,740919,NA,1053.14,1053.14,"United Arab Emirates","Asia","Copper; plates and sheets, of a thickness exceeding 0.15mm, of refined copper, not in coils","Export",74,"Copper and articles thereof"
360,"X",784,741533,NA,40.87,40.87,"United Arab Emirates","Asia","Copper; screws, bolts and nuts, threaded","Export",74,"Copper and articles thereof"
360,"X",784,760719,NA,42769,42769,"United Arab Emirates","Asia","Aluminium; foil, (not backed), of a thickness not exceeding 0.2mm, not rolled","Export",76,"Aluminium and articles thereof"
360,"X",784,760900,NA,13930.96,13930.96,"United Arab Emirates","Asia","Aluminium; tube or pipe fittings (e.g. couplings, elbows, sleeves)","Export",76,"Aluminium and articles thereof"
360,"X",784,761699,NA,1013.08,1013.08,"United Arab Emirates","Asia","Aluminium; articles n.e.c. in heading 7616","Export",76,"Aluminium and articles thereof"
360,"X",784,820411,NA,3067.666,3067.666,"United Arab Emirates","Asia","Tools, hand; hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), non-adjustable","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",784,820600,NA,1000,1000,"United Arab Emirates","Asia","Tools, hand; two or more of heading no. 8202 to 8205, put up in sets for retail sale","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",784,820719,NA,123052.49,123052.49,"United Arab Emirates","Asia","Tools, interchangeable; rock drilling or earth boring tools, with working part (other than of cermets), whether or not power operated, including parts","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",784,821599,NA,3292.82,3292.82,"United Arab Emirates","Asia","Cutlery; other than plated with precious metal","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",784,830120,NA,6015.048,6015.048,"United Arab Emirates","Asia","Locks; of a kind used for motor vehicles (key, combination or electrically operated), of base metal","Export",83,"Metal; miscellaneous products of base metal"
360,"X",784,830990,NA,91275.2,91275.2,"United Arab Emirates","Asia","Stoppers; caps and lids, of base metal","Export",83,"Metal; miscellaneous products of base metal"
360,"X",784,831130,NA,8,8,"United Arab Emirates","Asia","Rods and wire; coated rods and cored wire, of base metal, for soldering, brazing or welding by flame","Export",83,"Metal; miscellaneous products of base metal"
360,"X",784,840890,NA,784206,784206,"United Arab Emirates","Asia","Engines; compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for other than marine propulsion or the vehicles of chapter 87","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,840991,NA,154221.393,154221.393,"United Arab Emirates","Asia","Engines; parts, suitable for use solely or principally with spark-ignition internal combustion piston engines (for other than aircraft)","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,841430,NA,568208.637,568208.637,"United Arab Emirates","Asia","Compressors; of a kind used in refrigerating equipment","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,842122,NA,55952,55952,"United Arab Emirates","Asia","Machinery; for filtering or purifying beverages other than water","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,842131,NA,926531.213,926531.213,"United Arab Emirates","Asia","Machinery; intake air filters for internal combustion engines","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,842839,NA,9563.92,9563.92,"United Arab Emirates","Asia","Elevators and conveyors; continuous-action, for goods or materials, n.e.c. in item no. 8428.20, 8428.31, 8428.32 or 8428.33","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,842911,NA,3417719.935,3417719.935,"United Arab Emirates","Asia","Bulldozers and angledozers; self-propelled, track laying","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,843049,NA,186354,186354,"United Arab Emirates","Asia","Boring and sinking machinery; not self-propelled","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,843120,NA,1845.77,1845.77,"United Arab Emirates","Asia","Machinery; parts of the machinery of heading no. 8427","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,845011,NA,3835,3835,"United Arab Emirates","Asia","Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,846890,NA,1675.14,1675.14,"United Arab Emirates","Asia","Machinery and apparatus; parts, soldering, brazing or welding, whether or not capable of cutting, parts thereof","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,847170,NA,487.958,487.958,"United Arab Emirates","Asia","Units of automatic data processing machines; storage units","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,847490,NA,43503.342,43503.342,"United Arab Emirates","Asia","Machines, for sorting, screening, separating, washing, crushing etc mineral substances, for agglomerating, shaping or moulding solid fuels, ceramic pastes etc, for forming foundry moulds of sand; parts","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,847890,NA,11100.6,11100.6,"United Arab Emirates","Asia","Machinery; parts of those for preparing or making up tobacco, n.e.c. in this chapter","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,848299,NA,14132.93,14132.93,"United Arab Emirates","Asia","Bearings; parts, (other than balls, needles and rollers)","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,848320,NA,33727.816,33727.816,"United Arab Emirates","Asia","Bearing housings, incorporating ball or roller bearings","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,848350,NA,86091.996,86091.996,"United Arab Emirates","Asia","Pulleys and flywheels, including pulley blocks","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",784,851130,NA,46660.611,46660.611,"United Arab Emirates","Asia","Ignition or starting equipment; distributors and ignition coils of a kind used for spark-ignition or compression-ignition internal combustion engines","Export",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"X",784,851650,NA,2532,2532,"United Arab Emirates","Asia","Ovens; microwave, of a kind used for domestic purposes","Export",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"X",784,851672,NA,21.2,21.2,"United Arab Emirates","Asia","Electro-thermic appliances; toasters, of a kind used for domestic purposes","Export",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"X",784,851822,NA,2453989.56,2453989.56,"United Arab Emirates","Asia","Loudspeakers; multiple, mounted in the same enclosure","Export",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
